FID,OBJECTID_1,OBJECTID,X_Point,Y_Point,X_Anchor,Y_Anchor,X"_Anchor,Y"_Anchor,X_XAnchor,Y_YAnchor,X_X"Anchor,Y_Y"Anchor
963,964,8906,723979.172099999970000,9298735.684499999500000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,422.117599999999980,-444.506300000000010,-89.787726000099994,286.282509999000010
964,965,8909,723895.442700000010000,9298736.316999999800000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,338.388199999999980,-443.873800000000020,-173.517125999999990,286.915010000000000
965,966,8910,723895.442700000010000,9298736.316999999800000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,338.388199999999980,-443.873800000000020,-173.517125999999990,286.915010000000000
966,967,8919,723575.170700000020000,9298738.214700000400000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,18.116199999999999,-441.976099999999970,-493.789126000000010,288.812709999999980
967,968,8920,723575.170700000020000,9298738.214700000400000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,18.116199999999999,-441.976099999999970,-493.789126000000010,288.812709999999980
968,969,8921,723972.015299999970000,9298736.803700000000000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,414.960800000000010,-443.387099999999980,-96.944526000099998,287.401709999999980
969,970,8922,723972.015299999970000,9298736.803700000000000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,414.960800000000010,-443.387099999999980,-96.944526000099998,287.401709999999980
970,971,8935,723967.626000000050000,9298737.498199999300000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,410.571500000000010,-442.692600001000020,-101.333826000000000,288.096209999000000
971,972,8936,723967.626000000050000,9298737.498199999300000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,410.571500000000010,-442.692600001000020,-101.333826000000000,288.096209999000000
972,973,8949,723963.397099999940000,9298738.204099999700000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,406.342600000000000,-441.986699999999980,-105.562726000000000,288.802110000000030
973,974,8950,723963.397099999940000,9298738.204099999700000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,406.342600000000000,-441.986699999999980,-105.562726000000000,288.802110000000030
974,975,8951,723728.778300000010000,9298739.138800000800000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,171.723800000000010,-441.051999998999970,-340.181526000000020,289.736810000999980
975,976,8952,723728.778300000010000,9298739.138800000800000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,171.723800000000010,-441.051999998999970,-340.181526000000020,289.736810000999980
976,977,8959,723958.336000000010000,9298738.943800000500000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,401.281499999999990,-441.247000000000010,-110.623825999999990,289.541810000000000
977,978,8960,723958.336000000010000,9298738.943800000500000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,401.281499999999990,-441.247000000000010,-110.623825999999990,289.541810000000000
978,979,8967,723952.837300000010000,9298739.812599999800000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,395.782800000000010,-440.378199999999990,-116.122525999999990,290.410610000000020
979,980,8968,723952.837300000010000,9298739.812599999800000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,395.782800000000010,-440.378199999999990,-116.122525999999990,290.410610000000020
980,981,8975,724066.284300000060000,9298739.770199999200000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,509.229800000000010,-440.420600001000030,-2.675525999980000,290.368209998999990
981,982,8976,724066.284300000060000,9298739.770199999200000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,509.229800000000010,-440.420600001000030,-2.675525999980000,290.368209998999990
982,983,8981,723947.365400000010000,9298740.659399999300000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,390.310900000000000,-439.531400001000010,-121.594426000000000,291.257409999000000
983,984,8982,723947.365400000010000,9298740.659399999300000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,390.310900000000000,-439.531400001000010,-121.594426000000000,291.257409999000000
984,985,8989,724058.957799999970000,9298740.888000000300000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,501.903300000000000,-439.302799999999990,-10.002026000100001,291.486010000000020
985,986,8990,724058.957799999970000,9298740.888000000300000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,501.903300000000000,-439.302799999999990,-10.002026000100001,291.486010000000020
986,987,8991,723942.202000000050000,9298741.480399999800000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,385.147499999999980,-438.710399999999990,-126.757825999999990,292.078410000000020
987,988,8992,723942.202000000050000,9298741.480399999800000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,385.147499999999980,-438.710399999999990,-126.757825999999990,292.078410000000020
988,989,9001,724052.943899999950000,9298741.770199999200000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,495.889400000000020,-438.420600001000030,-16.015926000099999,292.368209998999990
989,990,9002,724052.943899999950000,9298741.770199999200000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,495.889400000000020,-438.420600001000030,-16.015926000099999,292.368209998999990
990,991,9005,723937.268900000020000,9298742.262399999400000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,380.214400000000010,-437.928400001000000,-131.690925999999990,292.860409999000010
991,992,9006,723937.268900000020000,9298742.262399999400000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,380.214400000000010,-437.928400001000000,-131.690925999999990,292.860409999000010
992,993,9009,723571.444299999970000,9298743.993699999500000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,14.389799999999999,-436.197099999999980,-497.515526000000020,294.591709998999990
993,994,9010,723571.444299999970000,9298743.993699999500000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,14.389799999999999,-436.197099999999980,-497.515526000000020,294.591709998999990
994,995,9015,723932.011199999950000,9298743.089299999200000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,374.956700000000010,-437.101500000999980,-136.948625999999990,293.687309998999980
995,996,9016,723932.011199999950000,9298743.089299999200000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,374.956700000000010,-437.101500000999980,-136.948625999999990,293.687309998999980
996,997,9017,724047.240400000010000,9298742.655400000500000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,490.185900000000000,-437.535399998999990,-21.719425999999999,293.253409999999970
997,998,9018,724047.240400000010000,9298742.655400000500000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,490.185900000000000,-437.535399998999990,-21.719425999999999,293.253409999999970
998,999,9025,723560.471000000020000,9298745.047700000900000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,3.416500000050000,-435.143099999000010,-508.488826000000020,295.645710001000000
999,1000,9026,723560.471000000020000,9298745.047700000900000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,3.416500000050000,-435.143099999000010,-508.488826000000020,295.645710001000000
1000,1001,9031,724041.379599999990000,9298743.509700000300000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,484.325100000000020,-436.681100000000010,-27.580226000000000,294.107710000000000
1001,1002,9032,724041.379599999990000,9298743.509700000300000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,484.325100000000020,-436.681100000000010,-27.580226000000000,294.107710000000000
1002,1003,9033,723705.348000000000000,9298744.928099999200000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,148.293499999999990,-435.262700000999980,-363.611826000000010,295.526109999000030
1003,1004,9034,723705.348000000000000,9298744.928099999200000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,148.293499999999990,-435.262700000999980,-363.611826000000010,295.526109999000030
1004,1005,9035,723925.706699999980000,9298744.097500000100000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,368.652199999999990,-436.093300000000000,-143.253126000000010,294.695510000000010
1005,1006,9036,723925.706699999980000,9298744.097500000100000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,368.652199999999990,-436.093300000000000,-143.253126000000010,294.695510000000010
1006,1007,9045,724035.052099999970000,9298744.502000000300000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,477.997599999999980,-435.688800000000010,-33.907726000099998,295.100010000000000
1007,1008,9046,724035.052099999970000,9298744.502000000300000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,477.997599999999980,-435.688800000000010,-33.907726000099998,295.100010000000000
1008,1009,9047,723551.902699999980000,9298746.415699999800000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,-5.151799999990000,-433.775100000000010,-517.057126000000040,297.013710000000000
1009,1010,9048,723551.902699999980000,9298746.415699999800000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,-5.151799999990000,-433.775100000000010,-517.057126000000040,297.013710000000000
1010,1011,9049,723919.250000000000000,9298745.089600000500000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,362.195499999999980,-435.101199999000020,-149.709825999999990,295.687610000000010
1011,1012,9050,723919.250000000000000,9298745.089600000500000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,362.195499999999980,-435.101199999000020,-149.709825999999990,295.687610000000010
1012,1013,9057,724028.502600000010000,9298745.472500000100000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,471.448100000000010,-434.718300000000000,-40.457225999999999,296.070510000000010
