OBJECTID;Name;descriptio;timestamp;begin;end;altitudeMo;tessellate;extrude;visibility;drawOrder;icon;OID_;FolderPath;SymbolID;AltMode;Base;Clamped;Extruded;Snippet;PopupInfo;Shape_Leng;layer;path;descript_1;altitude_1;X_Point;Y_Point;X_Point_UTM;Y_Point_UTM;X_Anchor1;Y_Anchor1;X_Anchor2;Y_Achor2
613;Burangkeng; ; ; ; ; ;0;0;0;0; ;0;Cluster Kabupaten Bekasi.kmz/Kabupaten Bekasi;0;0;0.000000000000000;-1;0; ;"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">

<head>

<META http-equiv=""Content-Type"" content=""text/html"">

<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">

</head>

<bod";0.094151935560000;Bekasi;D:/data pribadi/atap/v3/Bekasi (2)/Bekasi.shp; ; ;107.026396323000000;-6.332436954180000;724166.438707409660000;9299609.538362054200000;724124.464915000020000;9299600.843170000200000;724659.618939999960000;9298907.278279999300000
614;Burangkeng; ; ; ; ; ;0;0;0;0; ;0;Cluster Kabupaten Bekasi.kmz/Kabupaten Bekasi;0;0;0.000000000000000;-1;0; ;"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">

<head>

<META http-equiv=""Content-Type"" content=""text/html"">

<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">

</head>

<bod";0.094151935560000;Bekasi;D:/data pribadi/atap/v3/Bekasi (2)/Bekasi.shp; ; ;107.026138532000000;-6.332354147560000;724137.945064746890000;9299618.809114787700000;724124.464915000020000;9299600.843170000200000;724659.618939999960000;9298907.278279999300000
615;Burangkeng; ; ; ; ; ;0;0;0;0; ;0;Cluster Kabupaten Bekasi.kmz/Kabupaten Bekasi;0;0;0.000000000000000;-1;0; ;"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">

<head>

<META http-equiv=""Content-Type"" content=""text/html"">

<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">

</head>

<bod";0.094151935560000;Bekasi;D:/data pribadi/atap/v3/Bekasi (2)/Bekasi.shp; ; ;107.026155257000000;-6.332471364970000;724139.745483784240000;9299605.836259406100000;724124.464915000020000;9299600.843170000200000;724659.618939999960000;9298907.278279999300000
616;Burangkeng; ; ; ; ; ;0;0;0;0; ;0;Cluster Kabupaten Bekasi.kmz/Kabupaten Bekasi;0;0;0.000000000000000;-1;0; ;"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">

<head>

<META http-equiv=""Content-Type"" content=""text/html"">

<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">

</head>

<bod";0.094151935560000;Bekasi;D:/data pribadi/atap/v3/Bekasi (2)/Bekasi.shp; ; ;107.026617927000000;-6.332285519400000;724191.028727194290000;9299626.193123396500000;724124.464915000020000;9299600.843170000200000;724659.618939999960000;9298907.278279999300000
617;Burangkeng; ; ; ; ; ;0;0;0;0; ;0;Cluster Kabupaten Bekasi.kmz/Kabupaten Bekasi;0;0;0.000000000000000;-1;0; ;"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">

<head>

<META http-equiv=""Content-Type"" content=""text/html"">

<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">

</head>

<bod";0.094151935560000;Bekasi;D:/data pribadi/atap/v3/Bekasi (2)/Bekasi.shp; ; ;107.026826764000010;-6.332374454680000;724214.101993891640000;9299616.265675915400000;724124.464915000020000;9299600.843170000200000;724659.618939999960000;9298907.278279999300000
618;Burangkeng; ; ; ; ; ;0;0;0;0; ;0;Cluster Kabupaten Bekasi.kmz/Kabupaten Bekasi;0;0;0.000000000000000;-1;0; ;"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">

<head>

<META http-equiv=""Content-Type"" content=""text/html"">

<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">

</head>

<bod";0.094151935560000;Bekasi;D:/data pribadi/atap/v3/Bekasi (2)/Bekasi.shp; ; ;107.026299443000000;-6.332331058970000;724155.762882948040000;9299621.293503446500000;724124.464915000020000;9299600.843170000200000;724659.618939999960000;9298907.278279999300000
619;Burangkeng; ; ; ; ; ;0;0;0;0; ;0;Cluster Kabupaten Bekasi.kmz/Kabupaten Bekasi;0;0;0.000000000000000;-1;0; ;"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">

<head>

<META http-equiv=""Content-Type"" content=""text/html"">

<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">

</head>

<bod";0.094151935560000;Bekasi;D:/data pribadi/atap/v3/Bekasi (2)/Bekasi.shp; ; ;107.026905557000010;-6.332363747720000;724222.826528124740000;9299617.415872983600000;724124.464915000020000;9299600.843170000200000;724659.618939999960000;9298907.278279999300000
620;Burangkeng; ; ; ; ; ;0;0;0;0; ;0;Cluster Kabupaten Bekasi.kmz/Kabupaten Bekasi;0;0;0.000000000000000;-1;0; ;"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">

<head>

<META http-equiv=""Content-Type"" content=""text/html"">

<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">

</head>

<bod";0.094151935560000;Bekasi;D:/data pribadi/atap/v3/Bekasi (2)/Bekasi.shp; ; ;107.026641134000000;-6.332401671590000;724193.546876735750000;9299613.335367821200000;724124.464915000020000;9299600.843170000200000;724659.618939999960000;9298907.278279999300000
621;Burangkeng; ; ; ; ; ;0;0;0;0; ;0;Cluster Kabupaten Bekasi.kmz/Kabupaten Bekasi;0;0;0.000000000000000;-1;0; ;"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">

<head>

<META http-equiv=""Content-Type"" content=""text/html"">

<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">

</head>

<bod";0.094151935560000;Bekasi;D:/data pribadi/atap/v3/Bekasi (2)/Bekasi.shp; ; ;107.026318517000010;-6.332447895100000;724157.823334275050000;9299608.361783597600000;724124.464915000020000;9299600.843170000200000;724659.618939999960000;9298907.278279999300000
622;Burangkeng; ; ; ; ; ;0;0;0;0; ;0;Cluster Kabupaten Bekasi.kmz/Kabupaten Bekasi;0;0;0.000000000000000;-1;0; ;"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">

<head>

<META http-equiv=""Content-Type"" content=""text/html"">

<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">

</head>

<bod";0.094151935560000;Bekasi;D:/data pribadi/atap/v3/Bekasi (2)/Bekasi.shp; ; ;107.026218314000000;-6.332342867390000;724146.779297768720000;9299620.022322895000000;724124.464915000020000;9299600.843170000200000;724659.618939999960000;9298907.278279999300000
623;Burangkeng; ; ; ; ; ;0;0;0;0; ;0;Cluster Kabupaten Bekasi.kmz/Kabupaten Bekasi;0;0;0.000000000000000;-1;0; ;"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">

<head>

<META http-equiv=""Content-Type"" content=""text/html"">

<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">

</head>

<bod";0.094151935560000;Bekasi;D:/data pribadi/atap/v3/Bekasi (2)/Bekasi.shp; ; ;107.026453987000000;-6.332308815650000;724172.875684051540000;9299623.687087424100000;724124.464915000020000;9299600.843170000200000;724659.618939999960000;9298907.278279999300000
624;Burangkeng; ; ; ; ; ;0;0;0;0; ;0;Cluster Kabupaten Bekasi.kmz/Kabupaten Bekasi;0;0;0.000000000000000;-1;0; ;"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">

<head>

<META http-equiv=""Content-Type"" content=""text/html"">

<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">

</head>

<bod";0.094151935560000;Bekasi;D:/data pribadi/atap/v3/Bekasi (2)/Bekasi.shp; ; ;107.026537410000000;-6.332296873540000;724182.113036834870000;9299624.971987649800000;724124.464915000020000;9299600.843170000200000;724659.618939999960000;9298907.278279999300000
625;Burangkeng; ; ; ; ; ;0;0;0;0; ;0;Cluster Kabupaten Bekasi.kmz/Kabupaten Bekasi;0;0;0.000000000000000;-1;0; ;"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">

<head>

<META http-equiv=""Content-Type"" content=""text/html"">

<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">

</head>

<bod";0.094151935560000;Bekasi;D:/data pribadi/atap/v3/Bekasi (2)/Bekasi.shp; ; ;107.026475773000000;-6.332425220480000;724175.236453186490000;9299610.802012600000000;724124.464915000020000;9299600.843170000200000;724659.618939999960000;9298907.278279999300000
626;Burangkeng; ; ; ; ; ;0;0;0;0; ;0;Cluster Kabupaten Bekasi.kmz/Kabupaten Bekasi;0;0;0.000000000000000;-1;0; ;"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">

<head>

<META http-equiv=""Content-Type"" content=""text/html"">

<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">

</head>

<bod";0.094151935560000;Bekasi;D:/data pribadi/atap/v3/Bekasi (2)/Bekasi.shp; ; ;107.026559438000010;-6.332413220500000;724184.500671117330000;9299612.093169318500000;724124.464915000020000;9299600.843170000200000;724659.618939999960000;9298907.278279999300000
627;Burangkeng; ; ; ; ; ;0;0;0;0; ;0;Cluster Kabupaten Bekasi.kmz/Kabupaten Bekasi;0;0;0.000000000000000;-1;0; ;"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">

<head>

<META http-equiv=""Content-Type"" content=""text/html"">

<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">

</head>

<bod";0.094151935560000;Bekasi;D:/data pribadi/atap/v3/Bekasi (2)/Bekasi.shp; ; ;107.026236182000010;-6.332459893640000;724148.706253804850000;9299607.070148307800000;724124.464915000020000;9299600.843170000200000;724659.618939999960000;9298907.278279999300000
628;Burangkeng; ; ; ; ; ;0;0;0;0; ;0;Cluster Kabupaten Bekasi.kmz/Kabupaten Bekasi;0;0;0.000000000000000;-1;0; ;"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">

<head>

<META http-equiv=""Content-Type"" content=""text/html"">

<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">

</head>

<bod";0.094151935560000;Bekasi;D:/data pribadi/atap/v3/Bekasi (2)/Bekasi.shp; ; ;107.026734226000000;-6.332387867050000;724203.855139252380000;9299614.822075694800000;724124.464915000020000;9299600.843170000200000;724659.618939999960000;9298907.278279999300000
629;Burangkeng; ; ; ; ; ;0;0;0;0; ;0;Cluster Kabupaten Bekasi.kmz/Kabupaten Bekasi;0;0;0.000000000000000;-1;0; ;"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">

<head>

<META http-equiv=""Content-Type"" content=""text/html"">

<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">

</head>

<bod";0.094151935560000;Bekasi;D:/data pribadi/atap/v3/Bekasi (2)/Bekasi.shp; ; ;107.026854923000000;-6.332527674840000;724217.152109211190000;9299599.305598113700000;724124.464915000020000;9299600.843170000200000;724659.618939999960000;9298907.278279999300000
630;Burangkeng; ; ; ; ; ;0;0;0;0; ;0;Cluster Kabupaten Bekasi.kmz/Kabupaten Bekasi;0;0;0.000000000000000;-1;0; ;"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">

<head>

<META http-equiv=""Content-Type"" content=""text/html"">

<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">

</head>

<bod";0.094151935560000;Bekasi;D:/data pribadi/atap/v3/Bekasi (2)/Bekasi.shp; ; ;107.026177182000000;-6.332625232440000;724142.105397596720000;9299588.807308942100000;724124.464915000020000;9299600.843170000200000;724659.618939999960000;9298907.278279999300000
631;Burangkeng; ; ; ; ; ;0;0;0;0; ;0;Cluster Kabupaten Bekasi.kmz/Kabupaten Bekasi;0;0;0.000000000000000;-1;0; ;"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">

<head>

<META http-equiv=""Content-Type"" content=""text/html"">

<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">

</head>

<bod";0.094151935560000;Bekasi;D:/data pribadi/atap/v3/Bekasi (2)/Bekasi.shp; ; ;107.026423271000000;-6.332590137070000;724169.354839593400000;9299592.582991641000000;724124.464915000020000;9299600.843170000200000;724659.618939999960000;9298907.278279999300000
632;Burangkeng; ; ; ; ; ;0;0;0;0; ;0;Cluster Kabupaten Bekasi.kmz/Kabupaten Bekasi;0;0;0.000000000000000;-1;0; ;"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">

<head>

<META http-equiv=""Content-Type"" content=""text/html"">

<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">

</head>

<bod";0.094151935560000;Bekasi;D:/data pribadi/atap/v3/Bekasi (2)/Bekasi.shp; ; ;107.026343539000000;-6.332601367320000;724160.526197593190000;9299591.375234896300000;724124.464915000020000;9299600.843170000200000;724659.618939999960000;9298907.278279999300000
633;Burangkeng; ; ; ; ; ;0;0;0;0; ;0;Cluster Kabupaten Bekasi.kmz/Kabupaten Bekasi;0;0;0.000000000000000;-1;0; ;"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">

<head>

<META http-equiv=""Content-Type"" content=""text/html"">

<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">

</head>

<bod";0.094151935560000;Bekasi;D:/data pribadi/atap/v3/Bekasi (2)/Bekasi.shp; ; ;107.026671623000000;-6.332554431820000;724196.855078690920000;9299596.425088498700000;724124.464915000020000;9299600.843170000200000;724659.618939999960000;9298907.278279999300000
634;Burangkeng; ; ; ; ; ;0;0;0;0; ;0;Cluster Kabupaten Bekasi.kmz/Kabupaten Bekasi;0;0;0.000000000000000;-1;0; ;"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">

<head>

<META http-equiv=""Content-Type"" content=""text/html"">

<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">

</head>

<bod";0.094151935560000;Bekasi;D:/data pribadi/atap/v3/Bekasi (2)/Bekasi.shp; ; ;107.026504375000000;-6.332578233740000;724178.335679436220000;9299593.864616291600000;724124.464915000020000;9299600.843170000200000;724659.618939999960000;9298907.278279999300000
635;Burangkeng; ; ; ; ; ;0;0;0;0; ;0;Cluster Kabupaten Bekasi.kmz/Kabupaten Bekasi;0;0;0.000000000000000;-1;0; ;"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">

<head>

<META http-equiv=""Content-Type"" content=""text/html"">

<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">

</head>

<bod";0.094151935560000;Bekasi;D:/data pribadi/atap/v3/Bekasi (2)/Bekasi.shp; ; ;107.026097011999990;-6.332636875860000;724133.228065027970000;9299587.554006798200000;724124.464915000020000;9299600.843170000200000;724659.618939999960000;9298907.278279999300000
636;Burangkeng; ; ; ; ; ;0;0;0;0; ;0;Cluster Kabupaten Bekasi.kmz/Kabupaten Bekasi;0;0;0.000000000000000;-1;0; ;"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">

<head>

<META http-equiv=""Content-Type"" content=""text/html"">

<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">

</head>

<bod";0.094151935560000;Bekasi;D:/data pribadi/atap/v3/Bekasi (2)/Bekasi.shp; ; ;107.026588368000010;-6.332566209730000;724187.636192016070000;9299595.158313855500000;724124.464915000020000;9299600.843170000200000;724659.618939999960000;9298907.278279999300000
637;Burangkeng; ; ; ; ; ;0;0;0;0; ;0;Cluster Kabupaten Bekasi.kmz/Kabupaten Bekasi;0;0;0.000000000000000;-1;0; ;"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">

<head>

<META http-equiv=""Content-Type"" content=""text/html"">

<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">

</head>

<bod";0.094151935560000;Bekasi;D:/data pribadi/atap/v3/Bekasi (2)/Bekasi.shp; ; ;107.026876933000000;-6.332647180600000;724219.536380784350000;9299586.077344490200000;724124.464915000020000;9299600.843170000200000;724659.618939999960000;9298907.278279999300000
638;Burangkeng; ; ; ; ; ;0;0;0;0; ;0;Cluster Kabupaten Bekasi.kmz/Kabupaten Bekasi;0;0;0.000000000000000;-1;0; ;"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">

<head>

<META http-equiv=""Content-Type"" content=""text/html"">

<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">

</head>

<bod";0.094151935560000;Bekasi;D:/data pribadi/atap/v3/Bekasi (2)/Bekasi.shp; ; ;107.026259607000000;-6.332613550030000;724151.232279771240000;9299590.063910948100000;724124.464915000020000;9299600.843170000200000;724659.618939999960000;9298907.278279999300000
639;Burangkeng; ; ; ; ; ;0;0;0;0; ;0;Cluster Kabupaten Bekasi.kmz/Kabupaten Bekasi;0;0;0.000000000000000;-1;0; ;"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">

<head>

<META http-equiv=""Content-Type"" content=""text/html"">

<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">

</head>

<bod";0.094151935560000;Bekasi;D:/data pribadi/atap/v3/Bekasi (2)/Bekasi.shp; ; ;107.026194245000000;-6.332744621380000;724143.942255409200000;9299575.594126716300000;724124.464915000020000;9299600.843170000200000;724659.618939999960000;9298907.278279999300000
640;Burangkeng; ; ; ; ; ;0;0;0;0; ;0;Cluster Kabupaten Bekasi.kmz/Kabupaten Bekasi;0;0;0.000000000000000;-1;0; ;"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">

<head>

<META http-equiv=""Content-Type"" content=""text/html"">

<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">

</head>

<bod";0.094151935560000;Bekasi;D:/data pribadi/atap/v3/Bekasi (2)/Bekasi.shp; ; ;107.026363043000000;-6.332720649080000;724162.633208813150000;9299578.172826400000000;724124.464915000020000;9299600.843170000200000;724659.618939999960000;9298907.278279999300000
641;Burangkeng; ; ; ; ; ;0;0;0;0; ;0;Cluster Kabupaten Bekasi.kmz/Kabupaten Bekasi;0;0;0.000000000000000;-1;0; ;"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">

<head>

<META http-equiv=""Content-Type"" content=""text/html"">

<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">

</head>

<bod";0.094151935560000;Bekasi;D:/data pribadi/atap/v3/Bekasi (2)/Bekasi.shp; ; ;107.026444303000010;-6.332709377160000;724171.630972469690000;9299579.384594431100000;724124.464915000020000;9299600.843170000200000;724659.618939999960000;9298907.278279999300000
642;Burangkeng; ; ; ; ; ;0;0;0;0; ;0;Cluster Kabupaten Bekasi.kmz/Kabupaten Bekasi;0;0;0.000000000000000;-1;0; ;"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">

<head>

<META http-equiv=""Content-Type"" content=""text/html"">

<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">

</head>

<bod";0.094151935560000;Bekasi;D:/data pribadi/atap/v3/Bekasi (2)/Bekasi.shp; ; ;107.026113013000000;-6.332756335170000;724134.947385696350000;9299574.333529951100000;724124.464915000020000;9299600.843170000200000;724659.618939999960000;9298907.278279999300000
643;Burangkeng; ; ; ; ; ;0;0;0;0; ;0;Cluster Kabupaten Bekasi.kmz/Kabupaten Bekasi;0;0;0.000000000000000;-1;0; ;"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">

<head>

<META http-equiv=""Content-Type"" content=""text/html"">

<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">

</head>

<bod";0.094151935560000;Bekasi;D:/data pribadi/atap/v3/Bekasi (2)/Bekasi.shp; ; ;107.026526696999990;-6.332697328130000;724180.754534156060000;9299580.681766243700000;724124.464915000020000;9299600.843170000200000;724659.618939999960000;9298907.278279999300000
644;Burangkeng; ; ; ; ; ;0;0;0;0; ;0;Cluster Kabupaten Bekasi.kmz/Kabupaten Bekasi;0;0;0.000000000000000;-1;0; ;"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">

<head>

<META http-equiv=""Content-Type"" content=""text/html"">

<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">

</head>

<bod";0.094151935560000;Bekasi;D:/data pribadi/atap/v3/Bekasi (2)/Bekasi.shp; ; ;107.026695470000010;-6.332673614490000;724199.442698687080000;9299583.231834154600000;724124.464915000020000;9299600.843170000200000;724659.618939999960000;9298907.278279999300000
